gene	chr	start	end	expression_CCLE	replication_time	noncoding_mutation_rate	local_GC_content	HiC_compartment	local_gene_density	wgs_mean_depth	wgs_percent_20x	capture_on_target_rate	capture_mean_depth	capture_pct200	capture_mean_percentGC
TMEM98	17	31254928	31268665	443752.9	833	0.000003377025	0.41457	-0.006277766	10	61.56757	98.48649	0.8487869	95.84918	8.147541	52.58665
TMEM99	17	38975374	38992526	836683.2	269	0.000002593463	0.40078	-0.00956022	30	56.43243	96.78378	0.9572286	166.6984	28.75738	45.23684
TMEM9B	11	8968840	8985989	548433.4	243	0.000002395422	0.42855	0.02100185	12	50.37838	91.91892	0.8642929	93.0459	8.770492	45.1015
TMF1	3	69068980	69101484	263909.7	443	0.000003136778	0.399405	0.009088708	4	44.54054	94	0.9318353	138.8492	18.18361	39.16868
TMIE	3	46742823	46752413	298502.6	495	0.000001717234	0.49884	0.04080183	19	41.45946	84.59459	0.9090332	118.2885	17.32459	55.19611
TMIGD1	17	28643366	28661065	475180	232	0.000002385625	0.42938	0.0260475	12	55.94595	98.89189	0.8893459	133.3016	16.36393	40.97788
TMIGD2	19	4292229	4302428	2127558	220	0.000002635910	0.53718	0.03323192	31	40.67568	86.81081	0.9144765	170.3803	31.63279	59.82681
TMLHE	23	154718675	154842622	272468.8	NaN	0.000007222135	0.389775	-0.002076861	22	29.24324	76.81081	0.9269708	135.6361	18.66557	40.87417
TMOD1	9	100263462	100364023	523547.8	420	0.000002506439	0.43748	0.03544926	11	52.24324	98.7027	0.8294323	123.3475	13.67869	51.91939
TMOD2	15	52043758	52108556	443665.1	165	0.000002081711	0.40662	0.0271674	8	55.51351	98.81081	0.8637357	102.5443	10.15738	43.21194
TMOD3	15	52121825	52204329	511166.3	132	0.000002016762	0.411385	0.02729302	9	51.08108	99.02703	0.6506383	114.5902	10.6918	36.38392
TMOD4	1	151142464	151148547	1562281	184	0.000002466073	0.47554	0.03337602	35	56.2973	98.94595	0.9043201	161.0262	25.61311	51.90478
TMPO	12	98909351	98944157	487754.5	218	0.000003512650	0.42515	0.02142465	2	50.81081	94.94595	0.9319113	120.7738	12.91475	39.08436
TMPPE	3	33131908	33138293	513007.5	372	0.000002147600	0.43879	0.0326204	12	44.83784	91.59459	0.9782327	89.90164	6.262295	56.66434
TMPRSS11A	4	68776019	68829232	212677.7	809	0.000003552369	0.36996	0.004302134	6	52	97.7027	0.8870449	133.9934	15.94754	38.1718
TMPRSS11B	4	69092372	69111412	170820.4	716	0.000004083013	0.36485	-0.01883689	10	47.27027	93.43243	0.8900934	96.8918	4.865574	35.24905
TMPRSS11D	4	68686601	68749716	210733	767	0.000003484682	0.369375	0.0217999	6	49.32432	96.05405	0.8989609	114.0689	12.72459	38.99424
TMPRSS11E	4	69313167	69363321	108503.4	748	0.000004484342	0.38218	0.00660416	11	50.86486	95.75676	0.9093796	325.118	73.98689	38.7769
TMPRSS11F	4	68918916	68995587	211570.8	812	0.000003786561	0.3709	-0.005684509	7	49	93.16216	0.8685012	110.7279	9.819672	37.8858
TMPRSS12	12	51236701	51281661	594068.2	250	0.000002241934	0.41832	0.0433091	15	46.16216	93.40541	0.913406	77.65246	11.99344	37.06538
TMPRSS13	11	117771360	117800115	527704.3	576	0.000002114336	0.48639	0.04528557	12	47.97297	90.45946	0.8859371	79.34098	6.763934	58.19557
TMPRSS15	21	19641434	19775970	274061.3	981	0.000005692037	0.35367	-0.06373903	5	44.67568	92.10811	0.8879152	130.6361	16.42951	37.87019
TMPRSS2	21	42836479	42880085	266466.3	454	0.000002387289	0.48056	0.06053685	7	47.89189	94.97297	0.8523143	77.09508	3.740984	49.13738
TMPRSS3	21	43791996	43816200	339928	400	0.000002459546	0.50149	0.08039301	12	48.27027	96.54054	0.8837086	123.6459	17.02951	53.77561
TMPRSS4	11	117947727	117990554	579148.3	447	0.000002128435	0.473	0.05044994	13	49	93.48649	0.8736493	112.9967	15.52459	56.1955
TMPRSS5	11	113558269	113577068	124189.2	613	0.000002760644	0.42296	0.01190273	5	47.02703	92	0.8177032	22.52787	0.5245902	57.80618
TMPRSS6	22	37461479	37499693	699534.7	379	0.000002373321	0.49768	0.04355157	18	44.18919	86.21622	0.8885552	104.023	12.45246	59.9588
TMPRSS7	3	111758465	111800116	265734.7	336	0.000002789413	0.3999	0.02113297	8	61.21622	96.40541	0.8886309	184.9574	30.86557	43.94668
TMPRSS9	19	2389784	2426085	1553941	267	0.000002701123	0.568075	0.03311067	32	37.27027	75.21622	0.8955152	92.06557	9.721311	59.89072
TMSB10	2	85132763	85133799	848134.8	275	0.000002438582	0.45816	0.01177133	5	40.89189	78.89189	0.7922791	38.08525	0.1606557	55.33896
TMSB15A	23	101768611	101771699	96151.31	NaN	0.000003966733	0.40677	0.0004318567	12	33.48649	88.05405	0.8385539	194.2426	37.16721	37.97532
TMSB15B	23	103217200	103220562	439642.3	NaN	0.000003040193	0.42263	0.03005836	21	35.02703	87.89189	0.7910864	85.59344	2.534426	36.93745
TMTC1	12	29653759	29937692	99752.5	510	0.000004389207	0.3892325	-0.01451586	4	56.32432	98.2973	0.8611038	129.8459	17.6	43.95748
TMTC2	12	83080934	83528063	61571.35	1375	0.000003448499	0.3734917	-0.01090683	3	49.18919	95.83784	0.8745427	135.2918	18.2	43.80574
TMTC3	12	88536073	88593663	149643.2	429	0.000003447078	0.34167	-0.008922925	4	41.51351	87.75676	0.9347435	123.7607	11.56721	34.02455
TMTC4	13	101256091	101327103	123356.2	622	0.000003132729	0.448765	0.02841755	6	52.37838	97.43243	0.851036	114.8098	12.0918	47.65754
TMUB1	7	150778173	150780620	622098.2	373	0.000002712657	0.57286	0.04144484	27	43.02703	79.08108	0.9505686	159.9639	31.32787	61.98833
TMUB2	17	42264354	42269098	930750.1	175	0.000002443700	0.53114	0.04093512	25	48.62162	96.18919	0.9594266	137.577	17.17377	56.55482
TMX1	14	51706886	51724370	338961.2	610	0.000002425136	0.3877	0.03774481	9	44.75676	94.10811	0.9359693	108.7377	10.6918	36.0421
TMX2	11	57480042	57508444	922344.1	354	0.000003360547	0.461125	0.01148249	22	53.35135	97.81081	0.6702814	140.1443	19.3377	46.34261
TMX3	18	66340927	66382353	70752.62	920	0.000006218464	0.36725	-0.0241995	2	40.40541	88.21622	0.8630782	112.6033	14.18033	33.7427
TMX4	20	7961716	8000393	72842.23	609	0.000004749627	0.37756	-0.02525558	2	47.56757	87.16216	0.8654339	69.85574	3.64918	42.74213
TNC	9	117782806	117880486	194891	374	0.000002960504	0.419495	-0.0003835266	10	50.86486	97.35135	0.9225845	152.541	22.16066	51.27764
TNF	6	31543350	31546110	2517285	220	0.000002330626	0.48286	0.03488692	38	49.08108	96.35135	0.900038	163.7475	25.06557	56.93961
TNFAIP1	17	26662548	26674033	1405196	214	0.000002403784	0.46907	0.01015912	13	49.97297	94.54054	0.9031084	107.8197	9.655738	57.01065
TNFAIP2	14	103592664	103603776	952836.3	211	0.000002217719	0.519355	0.03971605	13	39.72973	77.78378	0.894736	63.92131	6.259016	60.24613
TNFAIP3	6	138188581	138204445	315945.9	256	0.000002394223	0.41133	0.0511319	7	51.54054	95.56757	0.9398798	126.3574	12.31803	48.85048
TNFAIP6	2	152214105	152236559	216176.6	589	0.000002499813	0.40701	0.0243443	5	48.24324	97.27027	0.8811383	156.2361	25.54754	39.08232
TNFAIP8	5	118604418	118730293	305889.7	296	0.000002912373	0.40209	0.05463871	3	43.56757	86.37838	0.7827451	60.12459	5.222951	38.19909
TNFAIP8L1	19	4639527	4655580	921602.9	203	0.000002555011	0.54049	0.03478978	35	41.08108	68.13514	0.8144623	28.8623	0.07868852	62.05635
TNFAIP8L2	1	151129105	151132225	1562281	184	0.000002466073	0.47554	0.03337602	35	52.21622	96.75676	0.944159	87.07541	2.177049	56.81319
TNFAIP8L3	15	51348801	51397473	285977.5	427	0.000002445569	0.39441	0.02621264	10	46.54054	85.91892	0.9088442	124.7344	17.96721	48.46599
TNFRSF10A	8	23048971	23082680	633410.6	240	0.000002332744	0.46406	0.04152072	16	41.91892	86.75676	0.7375232	101.7213	10.74098	53.63869
TNFRSF10B	8	22877648	22926700	694327.5	213	0.000002117857	0.46678	0.04803689	19	44.21622	89.51351	0.8784541	87.48525	5.278689	54.62086
TNFRSF10C	8	22960434	22974948	648331.5	237	0.000002183959	0.46759	0.04778597	19	42.64865	88.32432	0.8869974	134.4623	19.33115	52.19025
TNFRSF10D	8	22993104	23021540	640871	237	0.000002258352	0.465825	0.04465334	16	44.37838	90.94595	0.8556656	88.85574	6.222951	52.37796
TNFRSF11A	18	59992548	60053502	145370.1	264	0.000002409197	0.37992	0.04171339	5	43.16216	84.91892	0.8773965	125.8197	17.77705	47.35376
TNFRSF11B	8	119935797	119964383	179358.2	381	0.000003600706	0.37904	0.008593641	3	66.59459	97.86486	0.9365929	184.6656	36.2459	42.63285
TNFRSF12A	16	3070313	3072381	1443513	234	0.000001917805	0.56486	0.04879719	42	31.27027	57.13514	0.8917551	65.37377	2.534426	64.43676
TNFRSF13B	17	16842398	16875402	1122696	237	0.000002373387	0.51208	0.00159053	12	42.97297	85.13514	0.9092782	103.4525	10.6623	57.89484
TNFRSF13C	22	42321036	42322821	1335011	323	0.000002283142	0.53018	0.06713506	23	29.2973	57.40541	0.9063336	37.25246	1.419672	65.2424
TNFRSF14	1	2487805	2495265	339387.7	228	0.000003842629	0.6346	0.03783589	22	42.37838	78.86486	0.8724857	91.93115	9.652459	61.50616
TNFRSF17	16	12058964	12061924	571257.4	441	0.000002155339	0.44002	0.06375828	15	52.08108	98.18919	0.9100549	179.5279	30.47541	39.99376
TNFRSF18	1	1138889	1142089	2356409	196	0.000003781151	0.61504	0.02742994	18	38.75676	63.21622	0.9129999	24.88852	0	66.14065
TNFRSF19	13	24144723	24250231	181889.2	614	0.000002948009	0.40898	0.03208462	3	47.40541	94.86486	0.8760725	109.459	10.21639	46.29479
TNFRSF1A	12	6437924	6451261	2670962	198	0.000002671452	0.50496	0.0462951	8	51.51351	88.43243	0.8974756	72.82295	6.452459	53.02384
TNFRSF1B	1	12227060	12269276	516231.5	263	0.000002359916	0.51803	0.03201764	20	44.62162	85.72973	0.8455242	95.48852	10.31803	57.72141
TNFRSF21	6	47199269	47277680	206419.2	389	0.000003005461	0.40797	0.001000439	9	52.13514	95.54054	0.9472257	135.3738	22.31475	51.96585
TNFRSF25	1	6521221	6526255	644634.2	203	0.000001891412	0.57517	0.04368039	14	40.97297	76.81081	0.9168529	55.3377	2.92459	61.37101
TNFRSF4	1	1146707	1149512	2356409	196	0.000003781151	0.61504	0.02742994	18	35.37838	56.64865	0.8892758	20.08197	0	67.99653
TNFRSF6B	20	62326288	62330033	1126597	202	0.000006513193	0.57394	0.03590936	31	42.18919	70.94595	0.9753983	64.05246	5.501639	65.07284
TNFRSF8	1	12123434	12204262	517022.3	191	0.000002273798	0.518305	0.03518933	19	43.86486	88.64865	0.7899378	77.91803	6.544262	59.99762
TNFRSF9	1	7979908	8000887	381466.6	207	0.000001931957	0.43939	0.02448249	5	46.51351	97.86486	0.8587039	114.7082	13.19016	41.48397
TNFSF10	3	172223465	172241269	319022.5	263	0.000003236493	0.39876	0.02256395	5	75.89189	99.37838	0.859724	159.3508	23.6459	40.767
TNFSF11	13	43136872	43182149	188786.7	595	0.000002813190	0.41081	0.06688391	4	48.2973	88.27027	0.9030638	112.3934	11.0918	41.5277
TNFSF12-TNFSF13	17	7452416	7464925	1957426	194	0.000002212589	0.49879	0.02439978	54	37.75676	78.08108	0.3016616	76.11475	6.232787	58.40726
TNFSF13	17	7461609	7464925	1957426	194	0.000002212589	0.49879	0.02439978	54	45.02703	92.78378	0.9161045	140.5443	19.75738	53.75691
TNFSF13B	13	108921977	108959364	66991.92	899	0.000005313123	0.36079	0.001086359	4	46.75676	93.78378	0.9282947	125.318	17.92131	46.44035
TNFSF14	19	6663149	6670599	745829.9	259	0.000002806663	0.45093	0.02896026	30	40.16216	79.81081	0.9087306	114.3148	13.08525	60.87317
TNFSF15	9	117551613	117568408	249550.2	286	0.000002554475	0.42767	-0.007549014	11	55.16216	98.97297	0.8839674	105.1082	7.914754	47.99799
TNFSF18	1	173010360	173020103	251425.2	492	0.000003543612	0.3795	0.0003893895	6	57.2973	98.81081	0.9011499	128.2295	16.49836	37.12024
TNFSF4	1	173152871	173176471	293611.7	492	0.000003561080	0.38574	-0.001177201	7	56.78378	99.37838	0.8594322	126.8328	13.56066	44.13719
TNFSF8	9	117665124	117692770	241285	318	0.000002692718	0.41215	-0.008785448	12	48.91892	92.51351	0.9086532	172.3574	26.43934	44.00155
TNFSF9	19	6531010	6535939	836908.9	212	0.000002802750	0.52482	0.02119229	33	33.91892	62.81081	0.868385	61.94754	4.422951	61.90929
TNIK	3	170780292	171178197	146464.2	805	0.000003325655	0.392138	0.02537374	8	68.16216	97.45946	0.8129985	107.1738	13.33115	45.3151
TNIP1	5	150409508	150460997	892080.1	382	0.000001815637	0.47048	0.02652316	19	46.7027	92.27027	0.8673504	131.9738	14.96721	55.8613
TNIP2	4	2743387	2758103	628294.4	228	0.000001670486	0.46084	0.04552858	14	38.62162	78.81081	0.9345174	99.26885	12.38689	57.54621
TNIP3	4	122052566	122137655	214177.6	900	0.000003811284	0.372715	0.00373226	3	47.54054	95.89189	0.8608841	143.3344	18.22295	45.27466
TNK1	17	7284365	7293090	1911735	206	0.000002247157	0.53544	0.03594318	38	40.24324	79.48649	0.9177037	34.09508	0.104918	60.00523
TNK2	3	195590236	195635880	934411.7	285	0.000006858956	0.53352	0.04845904	7	50.48649	80.13514	0.8906169	85.60984	8.744262	63.25066
TNKS	8	9413445	9639855	106755.5	854	0.000002617451	0.3852067	0.02023283	4	41.62162	90.43243	0.8891059	121.1967	13.58361	43.75366
TNKS1BP1	11	57067104	57092413	929333.8	250	0.000003461100	0.4492	-0.01982764	21	47.75676	90.67568	0.9639875	149.7574	23.08852	58.03801
TNKS2	10	93558151	93625231	333272.1	331	0.000002168160	0.386655	0.01535504	7	41.24324	90.32432	0.8453735	110.5279	11.15082	37.5289
TNMD	23	99839790	99854880	182581.5	NaN	0.000002927015	0.38919	-0.001624928	4	33.54054	85.08108	0.8872791	54.84918	0.6295082	38.92569
TNN	1	175036994	175117202	169074.4	612	0.000004590814	0.43351	0.0137905	5	52.10811	95.56757	0.9016227	107.059	9.786885	52.87582
TNNC1	3	52485108	52488057	1078407	229	0.000001601197	0.54928	0.06225371	31	43.83784	89	0.8877417	92.2623	10.06557	59.13491
TNNC2	20	44451857	44455953	742719.7	180	0.000002701667	0.445	0.04820838	36	46.67568	85.51351	0.9348078	126.4885	18.28525	61.63536
TNNI1	1	201372895	201390874	857878.7	209	0.000002428644	0.51615	0.02577538	13	50.24324	95.97297	0.8070515	141	18.19672	57.42658
TNNI2	11	1860233	1862910	916434.2	481	0.000002606598	0.53768	0.03282547	20	34.18919	64.21622	0.9105182	52.00984	0.642623	63.03946
TNNI3	19	55663137	55669100	1036976	266	0.000004125686	0.54516	-0.001064632	39	41.67568	82.54054	0.8623709	78.82951	8.468852	61.60898
TNNI3K	1	74663947	75010108	87070.38	1135	0.000005739341	0.360098	-0.01613657	3	48.45946	96.51351	0.8825797	124.8918	14.12131	38.3799
TNNT1	19	55644162	55660606	1036976	266	0.000004125686	0.54516	-0.001064632	39	38.2973	81.56757	0.8379698	91.57377	11.05246	56.63695
TNNT2	1	201328143	201346805	857878.7	209	0.000002428644	0.51615	0.02577538	13	50.59459	96.81081	0.8235773	163.6197	28.43934	55.04583
TNNT3	11	1940799	1959935	827096.4	481	0.000002545837	0.58634	0.05314258	21	42.18919	84.81081	0.8647949	120.4754	16.02951	59.26747
TNP1	2	217724184	217724782	261600.8	642	0.000002798547	0.45294	0.02309285	10	53.02703	97.78378	0.9287158	165.5377	21.71803	52.99819
TNP2	16	11361715	11363160	632841.1	308	0.000001759139	0.52095	0.03676347	13	46.94595	89.54054	0.9790116	139.2918	26.17705	59.55721
TNPO1	5	72112418	72210214	469584.8	388	0.000001928939	0.38499	0.02962885	5	42.89189	92.18919	0.8680535	119.8197	13.23279	36.94402
TNPO2	19	12810009	12834810	1959466	226	0.000002825982	0.53998	0.02881864	31	45.40541	88.51351	0.8829142	82.98033	8.304918	59.05123
TNPO3	7	128594948	128695198	821362.2	361	0.000002503673	0.50505	0.05151744	17	53.67568	97.48649	0.8739695	129.7934	15.42295	44.29231
TNR	1	175291935	175712752	177437.2	738	0.000004941991	0.43305	0.004008124	6	54.81081	98.16216	0.869736	126.1607	14.11803	52.37282
TNRC18	7	5346431	5463177	1893797	256	0.000003031068	0.54044	0.01442919	9	36.91892	63.05405	0.8493215	32.27541	1.809836	62.71031
TNRC6A	16	24741049	24837545	291928.2	342	0.000003226308	0.425965	0.01875598	4	49.16216	95.59459	0.9188617	125.6098	14.10492	45.38056
TNRC6B	22	40440821	40731811	502505.5	484	0.000002308025	0.4418825	0.03402215	13	52.24324	96.62162	0.8176448	78.76721	7.95082	46.34099
TNRC6C	17	76000318	76104916	620382.9	217	0.000002366593	0.46359	0.02562146	3	52.32432	96.16216	0.9248847	91.4459	9.121311	52.13352
TNS1	2	218664512	218808796	500811.6	399	0.000002419291	0.4938467	0.02330753	1	47.89189	90.56757	0.8638517	93.29836	7.101639	57.1835
TNS3	7	47314753	47579199	192490.5	488	0.000002497500	0.47093	0.01613378	1	51.89189	90.72973	0.8718373	114.9836	12.24918	54.92783
TNS4	17	38632082	38657854	1185295	203	0.000002273068	0.49205	0.01948011	29	53.2973	96.13514	0.8867494	143.7869	16.71148	56.99068
TNXB	6	31976197	32077151	2242514	203	0.000002401892	0.5315	0.03317634	60	45.83784	85.02703	0.8899465	117.6787	16.91803	59.1092
TOB1	17	48939589	48941413	1152451	161	0.000002207578	0.48933	0.01499305	25	55.67568	98.35135	0.9796284	136.318	17.08197	42.92482
TOB2	22	41829492	41843027	1480984	187	0.000002312336	0.52348	0.07273563	16	45.16216	87.24324	0.8904222	85.97705	4.662295	57.90284
TOE1	1	45805342	45809649	994992.3	249	0.000001856946	0.45767	0.02886776	18	50.48649	94.24324	0.9534688	150.4262	23.39016	52.38855
TOLLIP	11	1295598	1330892	1373248	311	0.000002569328	0.585175	0.04558737	34	38.54054	76.91892	0.8429006	59.4	2.134426	62.6264
TOM1	22	35695268	35743985	362268.8	241	0.000003118379	0.465385	-0.02361519	5	47.83784	91.72973	0.8517458	116.0164	12.3541	57.99566
TOM1L1	17	52978052	53039328	131125.4	869	0.000004137230	0.395855	-0.06055844	3	52.05405	95.51351	0.8574391	124.541	13.01311	41.19102
TOM1L2	17	17746823	17875784	1093302	173	0.000002488666	0.52876	0.02238933	12	46.83784	92.2973	0.8548834	113.7344	11.21639	52.07071
TOMM20	1	235272660	235292256	583354.6	168	0.000002852936	0.46018	0.02629649	6	50.48649	94.37838	0.8796279	140.7115	18.65902	46.28829
TOMM20L	14	58862644	58875419	290700.9	552	0.000002948101	0.38026	0.04563803	9	38.91892	73.18919	0.8666547	93.9082	10.42295	41.06578
TOMM22	22	39077954	39080763	1056349	262	0.000002243279	0.44696	0.04517471	25	44.18919	87.05405	0.885108	118.1639	18.17377	51.21435
TOMM34	20	43570772	43589114	952218.9	282	0.000002274148	0.42741	0.03172956	18	56.43243	92.37838	0.8763162	138.9902	20.83279	48.57405
TOMM40	19	45394477	45406935	961910	196	0.000002763118	0.533615	0.001697431	30	45.43243	83	0.8671949	70.02295	2.819672	58.45998
TOMM40L	1	161195833	161200405	731910.5	229	0.000003369219	0.481395	0.03932893	34	54	97.89189	0.8999444	94.47869	5.265574	53.93493
TOMM5	9	37588414	37592636	511883.2	338	0.000002254374	0.46481	0.03361665	8	42.08108	82.56757	0.871332	60.45902	0.4098361	49.7642
TOMM7	7	22852254	22862421	956903.6	381	0.000003018825	0.40821	0.0194876	6	56.51351	98	0.8327002	139.0918	14.73115	46.40311
TOMM70A	3	100082309	100120225	377739.7	361	0.000002986699	0.39262	0.01969158	7	55.24324	93.21622	0.8882824	129.7311	15.93443	37.09178
TOP1	20	39657462	39753124	383645.5	129	0.000002679742	0.427035	0.01406251	3	57.75676	95.32432	0.8517459	106.4525	9.095082	42.34588
TOP1MT	8	144391530	144417050	1770114	220	0.000004206634	0.559275	0.02712402	22	48.91892	85.51351	0.8798642	115.4852	12.51475	57.10045
TOP2A	17	38544798	38574169	1220026	191	0.000002201090	0.51955	0.02305964	30	53.78378	96.64865	0.9082862	87.6918	11.11475	37.0222
TOP2B	3	25639475	25705788	216871.3	636	0.000003296177	0.395875	-0.006053666	2	38.59459	89.10811	0.8929598	66.01311	6.062295	34.29852
TOP3A	17	18177235	18218321	941112.3	223	0.000003407431	0.52696	0.01332923	17	47.48649	93.72973	0.8855283	106.7803	10.43934	52.27955
TOP3B	22	22311404	22337147	471565.1	474	0.000004339721	0.52697	0.05773737	12	50.40541	89.78378	0.8761533	95.59344	7.206557	58.48324
TOPBP1	3	133319450	133380737	406166.2	396	0.000003089401	0.41963	0.03658806	5	56.91892	97.43243	0.9211696	100.9213	11.60984	38.9841
TOPORS	9	32540543	32552622	474274.5	362	0.000003390097	0.39837	-0.007413192	4	53.91892	94.67568	0.9894793	199.5803	36.97049	40.18964
TOR1A	9	132575222	132586441	600400.9	187	0.000002402101	0.52012	0.04391731	21	50.43243	91.24324	0.9398776	140.3213	23.17377	47.08236
TOR1AIP1	1	179851420	179889212	470940.5	364	0.000003096393	0.44688	0.005286848	10	45.64865	89.2973	0.9149803	117.6885	13.00328	40.86407
TOR1AIP2	1	179813068	179846941	470940.5	364	0.000003096393	0.44688	0.005286848	10	52.94595	99	0.9392977	155.282	21.57049	45.03495
TOR1B	9	132565432	132573560	600400.9	187	0.000002402101	0.52012	0.04391731	21	47.24324	89.81081	0.9102587	106.8164	9.04918	49.93051
TOR2A	9	130493804	130497604	1098647	172	0.000001996692	0.46788	0.03214081	15	44.64865	86.7027	0.9228906	58.80328	2.911475	59.73091
TOR3A	1	179051112	179065127	345937.1	301	0.000003316405	0.43659	0.003664459	7	47.21622	88.40541	0.9052652	142.3344	24.97377	52.5256
TOX	8	59717977	60031767	192821.4	695	0.000004608963	0.380015	0.01920122	6	52.08108	93.24324	0.8458746	104.7934	7.022951	48.03705
TOX2	20	42543492	42698252	639806.5	396	0.000002893612	0.46003	0.01366926	8	48.75676	86.81081	0.8369933	102.8262	11.32459	58.58448
TOX3	16	52471918	52581714	62430.77	993	0.000003000685	0.3837	-0.05262676	1	46.51351	93.40541	0.8660631	117.6623	14.40984	47.52259
TOX4	14	21945335	21967317	707389.9	470	0.000003065841	0.4251	0.03022622	31	52.83784	96.02703	0.9346581	171.6623	28.88525	48.04822
TP53	17	7571720	7590863	2069567	213	0.000002226917	0.51689	0.03424378	55	40.78378	88.43243	0.9118644	100.5246	10.16393	54.23722
TP53AIP1	11	128805272	128812822	195814.9	580	0.000002606610	0.47748	-0.001577837	7	49.75676	94.54054	0.9054178	72.72131	4.691803	58.76408
TP53BP1	15	43699413	43802707	794398.5	368	0.000002180195	0.43629	0.04346758	17	51.59459	97.48649	0.9201961	152.4951	21.62295	44.24135
